_id|attr1id|attr1list|attr2id|vendor|of8|color|dept|description|largepicture|price|title|overallqoh|quantityonhandsum|sale|sizelist|style|SHIPPINGSURCHARGE|TOPSELLER|JUSTIN|MEGANPICK|FINDS|SHOECHARGE|exclusive
3515|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|110|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3516|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|110|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3517|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|110|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3520|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|63|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3521|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|63|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3522|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|63|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3525|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|83|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3526|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|83|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3527|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|83|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3530|12722|Blue|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22959-DEFAULT-l.jpg|38|Stars Meegs Racer Tank|18|NULL|Y|S,M,L,XL|01927EA|0|NULL|NULL|N|Y|NULL|N
3531|12722|Blue|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22959-DEFAULT-l.jpg|38|Stars Meegs Racer Tank|18|NULL|Y|S,M,L,XL|01927EA|0|NULL|NULL|N|Y|NULL|N
3535|12722|Blue|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22959-DEFAULT-l.jpg|38|Stars Meegs Racer Tank|47|NULL|Y|S,M,L,XL|01927EA|0|NULL|NULL|N|Y|NULL|N
3536|12722|Blue|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22959-DEFAULT-l.jpg|38|Stars Meegs Racer Tank|47|NULL|Y|S,M,L,XL|01927EA|0|NULL|NULL|N|Y|NULL|N
4247|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4248|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4251|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|84|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4252|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|84|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4255|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4256|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4259|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|7|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4260|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|7|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4261|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|7|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4265|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|16|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4266|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|16|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4267|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|16|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4271|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|9|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4272|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|9|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4273|12846|Red|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22947-DEFAULT-l.jpg|48|Willa Medallion Print Top|9|NULL|Y|XS,S,M|T11672-054-1-LU|0|NULL|NULL|N|Y|NULL|Y
4276|12847|Purple|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22962-DEFAULT-l.jpg|48|Lela Printed Drape Top|9|NULL|Y|XS,S|T11637-054-LU|0|NULL|NULL|N|Y|NULL|Y
4277|12847|Purple|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22962-DEFAULT-l.jpg|48|Lela Printed Drape Top|9|NULL|Y|XS,S|T11637-054-LU|0|NULL|NULL|N|Y|NULL|Y
4278|12847|Purple|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22962-DEFAULT-l.jpg|48|Lela Printed Drape Top|9|NULL|Y|XS,S|T11637-054-LU|0|NULL|NULL|N|Y|NULL|Y
4665|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|8|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4666|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|8|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
4691|13252|Purple,Blue,Red,Red|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|22422-DEFAULT-l.jpg|20|Galloon Lace Racerback|343|NULL|N|XS,S,M,L|F040O835-S16|0|Y|NULL|N|Y|NULL|N
4701|13252|Purple,Blue,Red,Red|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|22422-DEFAULT-l.jpg|20|Galloon Lace Racerback|1152|NULL|N|XS,S,M,L|F040O835-S16|0|Y|NULL|N|Y|NULL|N
4711|13252|Purple,Blue,Red,Red|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|22422-DEFAULT-l.jpg|20|Galloon Lace Racerback|970|NULL|N|XS,S,M,L|F040O835-S16|0|Y|NULL|N|Y|NULL|N
5111|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|676|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5112|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|676|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5113|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|676|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5117|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|100|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5118|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|100|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5119|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|100|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5123|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|28|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5124|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|28|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5125|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|28|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5129|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|82|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5130|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|82|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5131|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|82|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5135|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|236|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5136|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|236|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5137|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|236|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5141|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|56|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5142|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|56|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5143|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|56|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5147|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|36|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5148|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|36|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5149|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|36|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5153|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|14|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5154|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|14|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5155|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|14|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5159|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5160|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5161|13119|Black,Blue,Grey,White,Red,Grey,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22651-DEFAULT-l.jpg|48|Kinney Tunic Tee|26|NULL|Y|XS,S,M,L,XL|FT-3107-4-FL|0|Y|NULL|N|Y|NULL|Y
5557|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23350-DEFAULT-l.jpg|38|Chiefs Vintage Tee|6|NULL|N|XS,S,M,L|N11031-5822|0|NULL|NULL|N|Y|NULL|N
5559|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23350-DEFAULT-l.jpg|38|Chiefs Vintage Tee|20|NULL|N|XS,S,M,L|N11031-5822|0|NULL|NULL|N|Y|NULL|N
5561|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23350-DEFAULT-l.jpg|38|Chiefs Vintage Tee|8|NULL|N|XS,S,M,L|N11031-5822|0|NULL|NULL|N|Y|NULL|N
5563|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23350-DEFAULT-l.jpg|38|Chiefs Vintage Tee|9|NULL|N|XS,S,M,L|N11031-5822|0|NULL|NULL|N|Y|NULL|N
5565|734|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23466-DEFAULT-l.jpg|38|Chiefs Football LS|10|NULL|N|XS,S,M,L|N11125-5830|0|NULL|NULL|N|Y|NULL|N
5567|734|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23466-DEFAULT-l.jpg|38|Chiefs Football LS|26|NULL|N|XS,S,M,L|N11125-5830|0|NULL|NULL|N|Y|NULL|N
5569|734|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23466-DEFAULT-l.jpg|38|Chiefs Football LS|13|NULL|N|XS,S,M,L|N11125-5830|0|NULL|NULL|N|Y|NULL|N
5571|734|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23466-DEFAULT-l.jpg|38|Chiefs Football LS|12|NULL|N|XS,S,M,L|N11125-5830|0|NULL|NULL|N|Y|NULL|N
5573|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23344-DEFAULT-l.jpg|38|Patriots Vintage Tee|5|NULL|N|XS,S,M,L|N10658-5822|0|NULL|NULL|N|Y|NULL|N
5575|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23344-DEFAULT-l.jpg|38|Patriots Vintage Tee|20|NULL|N|XS,S,M,L|N10658-5822|0|NULL|NULL|N|Y|NULL|N
5577|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23344-DEFAULT-l.jpg|38|Patriots Vintage Tee|12|NULL|N|XS,S,M,L|N10658-5822|0|NULL|NULL|N|Y|NULL|N
5579|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23344-DEFAULT-l.jpg|38|Patriots Vintage Tee|10|NULL|N|XS,S,M,L|N10658-5822|0|NULL|NULL|N|Y|NULL|N
5581|3325|Blue|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23414-DEFAULT-l.jpg|38|Patriots Football LS|4|NULL|N|XS,S,L|N10647-5830|0|Y|NULL|N|Y|NULL|N
5583|3325|Blue|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23414-DEFAULT-l.jpg|38|Patriots Football LS|9|NULL|N|XS,S,L|N10647-5830|0|Y|NULL|N|Y|NULL|N
5585|3325|Blue|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23414-DEFAULT-l.jpg|38|Patriots Football LS|3|NULL|N|XS,S,L|N10647-5830|0|Y|NULL|N|Y|NULL|N
5587|3325|Blue|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23414-DEFAULT-l.jpg|38|Patriots Football LS|5|NULL|N|XS,S,L|N10647-5830|0|Y|NULL|N|Y|NULL|N
5588|12966|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23318-DEFAULT-l.jpg|38|I Love You New England Raglan|5|NULL|N|XS,S,M,L|N10708-4836|0|Y|NULL|N|Y|NULL|N
5590|12966|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23318-DEFAULT-l.jpg|38|I Love You New England Raglan|19|NULL|N|XS,S,M,L|N10708-4836|0|Y|NULL|N|Y|NULL|N
5592|12966|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23318-DEFAULT-l.jpg|38|I Love You New England Raglan|16|NULL|N|XS,S,M,L|N10708-4836|0|Y|NULL|N|Y|NULL|N
5594|12966|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23318-DEFAULT-l.jpg|38|I Love You New England Raglan|4|NULL|N|XS,S,M,L|N10708-4836|0|Y|NULL|N|Y|NULL|N
5596|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23399-DEFAULT-l.jpg|38|Steelers Vintage Tee|6|NULL|N|XS,S,M,L|N10654-5822|0|NULL|NULL|N|Y|NULL|N
5598|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23399-DEFAULT-l.jpg|38|Steelers Vintage Tee|13|NULL|N|XS,S,M,L|N10654-5822|0|NULL|NULL|N|Y|NULL|N
5600|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23399-DEFAULT-l.jpg|38|Steelers Vintage Tee|7|NULL|N|XS,S,M,L|N10654-5822|0|NULL|NULL|N|Y|NULL|N
5602|11078|Grey|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23399-DEFAULT-l.jpg|38|Steelers Vintage Tee|8|NULL|N|XS,S,M,L|N10654-5822|0|NULL|NULL|N|Y|NULL|N
5952|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23363-DEFAULT-l.jpg|38|I Love You Atlanta Raglan|3|NULL|N|S,M|N10876-4836|0|NULL|NULL|N|Y|NULL|N
5954|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23363-DEFAULT-l.jpg|38|I Love You Atlanta Raglan|6|NULL|N|S,M|N10876-4836|0|NULL|NULL|N|Y|NULL|N
5956|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23363-DEFAULT-l.jpg|38|I Love You Atlanta Raglan|4|NULL|N|S,M|N10876-4836|0|NULL|NULL|N|Y|NULL|N
5958|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23363-DEFAULT-l.jpg|38|I Love You Atlanta Raglan|3|NULL|N|S,M|N10876-4836|0|NULL|NULL|N|Y|NULL|N
5960|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23364-DEFAULT-l.jpg|38|I Love You Carolina Raglan|4|NULL|N|S,M|N10879-4836|0|NULL|NULL|N|Y|NULL|N
5962|12961|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23364-DEFAULT-l.jpg|38|I Love You Carolina Raglan|4|NULL|N|S,M|N10879-4836|0|NULL|NULL|N|Y|NULL|N
5964|12972|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23365-DEFAULT-l.jpg|38|I Love You Houston Raglan|2|NULL|N|S|N10883-4836|0|Y|NULL|N|Y|NULL|N
5966|12972|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23365-DEFAULT-l.jpg|38|I Love You Houston Raglan|4|NULL|N|S|N10883-4836|0|Y|NULL|N|Y|NULL|N
5968|12972|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23365-DEFAULT-l.jpg|38|I Love You Houston Raglan|2|NULL|N|S|N10883-4836|0|Y|NULL|N|Y|NULL|N
5970|12972|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23365-DEFAULT-l.jpg|38|I Love You Houston Raglan|1|NULL|N|S|N10883-4836|0|Y|NULL|N|Y|NULL|N
5972|12973|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23366-DEFAULT-l.jpg|38|I Love You San Diego Raglan|2|NULL|N||N10888-4836|0|NULL|NULL|N|Y|NULL|N
5974|12973|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23366-DEFAULT-l.jpg|38|I Love You San Diego Raglan|3|NULL|N||N10888-4836|0|NULL|NULL|N|Y|NULL|N
5976|12973|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23366-DEFAULT-l.jpg|38|I Love You San Diego Raglan|3|NULL|N||N10888-4836|0|NULL|NULL|N|Y|NULL|N
5978|12973|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23366-DEFAULT-l.jpg|38|I Love You San Diego Raglan|3|NULL|N||N10888-4836|0|NULL|NULL|N|Y|NULL|N
5980|12964|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23367-DEFAULT-l.jpg|38|I Love You Tampa Bay Raglan|2|NULL|N|S|N10890-4836|0|NULL|NULL|N|Y|NULL|N
5982|12964|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23367-DEFAULT-l.jpg|38|I Love You Tampa Bay Raglan|4|NULL|N|S|N10890-4836|0|NULL|NULL|N|Y|NULL|N
5984|12964|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23367-DEFAULT-l.jpg|38|I Love You Tampa Bay Raglan|3|NULL|N|S|N10890-4836|0|NULL|NULL|N|Y|NULL|N
5986|12964|Red|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23367-DEFAULT-l.jpg|38|I Love You Tampa Bay Raglan|2|NULL|N|S|N10890-4836|0|NULL|NULL|N|Y|NULL|N
5988|12971|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23368-DEFAULT-l.jpg|38|I Love The Jets Raglan|3|NULL|N|S,M|N10715-4836|0|NULL|NULL|N|Y|NULL|N
5990|12971|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|23368-DEFAULT-l.jpg|38|I Love The Jets Raglan|6|NULL|N|S,M|N10715-4836|0|NULL|NULL|N|Y|NULL|N
6321|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|17|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6323|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|105|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6324|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|105|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6326|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|33|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
6327|12980|Green,Black,White|NULL|FREE PEOPLE|NULL|NULL|TOPS|NULL|23147-DEFAULT-l.jpg|78|Kate Thermal|33|NULL|N|XS,S,M,L|OB519394|0|NULL|NULL|Y|N|NULL|N
